fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type
-0.11268330007002836,-0.4749441646332203,-0.10294512189764281,0.30966633064442534,-0.7485763135961896,-0.47858024616690614,0.3741252299719635,-0.7348940835102185,-1.0478658378388113,-1.465665532495104,0.13475509801624513,-0.9358082593870285,white
-1.6989984754000291,-0.5525347079511035,-0.6732293231444012,-0.592828509414982,-0.32336736536468236,0.6607722578851072,0.47262031254248404,-1.0958839659173782,1.99586040205316,0.6158506780745534,0.582900469083782,0.20810430435753782,white
-0.5243705876568842,-0.8741497217038772,0.7106218326759297,0.9989397691441364,-0.20436306096341064,1.2349330729825625,0.7255261180750185,1.1284725558094748,1.0217599503208894,-0.8697214563139719,-1.0341324216295096,0.2075423733506482,white
-0.543555677028628,-0.33801927113249514,-0.3147695872899964,0.20740485027114708,-0.6351681573587425,-0.926308699961638,-0.7302391073628061,-1.01323213710517,-1.6486586157259229,-1.3184498493901624,0.9019567979626917,0.20790546148289601,white
-0.35594938817996974,-0.2248307098691164,0.06016104526876481,0.39116847610358485,-0.6490067086794422,0.8326742354831488,0.1839882485850139,-1.40529785941572,-0.8671728960950986,-1.2022102167011148,1.8236445746740024,1.3559697591973685,white
0.05327040712183162,-0.6810131655004741,-0.10248892196480609,-0.9695117906949555,-0.2967902836262642,0.35423101151951525,0.5765307446045561,-1.0241638835180438,-0.8451483765999629,-0.3131864086072482,0.2977109417310336,1.3549165757009134,white
1.4597463092450875,0.915020717238014,0.8459726698422863,-0.8087983595981889,1.5033932260554643,-0.3648910494583409,0.5419252649341952,0.6612864837939743,-0.213525870131533,2.74020338829273,-1.0398591134029733,-0.9369610474759256,white
-0.5698302096971569,-0.0541305245707937,-0.3550906363591091,0.12587938509318441,-0.8767138838959365,0.7330611247881363,0.3368095833782898,-1.31514418641222,-1.2142731712071742,-1.1036743298024734,0.5954232555128431,0.20826108279597255,white
-1.0339053350384002,-0.9984488411374979,0.030781469318259536,-0.7481395300345296,-0.8509514991217262,0.8241227404938134,0.5697566452934117,-1.4061220418798746,1.0767779715255925,0.2162067514115361,2.404505912445122,1.358006503631274,white
-0.26902297720815754,-1.1250590867107482,0.28173040630880547,0.15344157226762814,-0.14473661088020418,0.022359893682022167,0.27580450213469637,-0.6526090910520581,0.9082165589166808,-0.6894769530378387,-0.19965803116376712,0.20741930072677978,white
-0.15178004404161896,-1.2307281508023438,-0.2263660848151503,-1.2693210446156153,-0.17620840324292983,-0.585862986168611,0.2540338980900225,-0.6988339186835413,0.5331836956758116,-0.44070577692192414,-0.30925410807034137,0.2071993099913914,white
1.5213259584597454,-0.7411307980517344,1.3312496656361905,-0.8070563463352637,6.130557977800595,-0.45383102724437424,-1.6489752929313697,0.1684048139336526,0.6246771019422381,5.450532477098533,0.3534908831266761,0.20715877834228466,red
-0.9787976505981332,1.5233612601127668,-1.035105471843824,-0.25926222359263196,0.39269445819752863,0.531925866734901,-0.010682825583939293,0.4763522155084304,0.43012797613239634,-0.25251634121887223,-1.419182112546527,-0.936701242101486,red
-0.22423772243215534,-0.9152983483579584,0.12518258668295185,0.5587378448969478,-0.6561646327226729,0.7850443693394649,0.2460274697472849,-0.7920730656349992,-0.6908229371884498,-0.8601973216980106,0.9971744622738188,1.3540143575750043,white
0.17825495183781792,-0.12746013710565623,-0.2553135225121647,0.02459871440479615,-0.3605292467459704,0.302698113773063,0.19641923047820847,-0.8097766719426606,-0.8384385280318744,-0.7623952512904649,0.7122469162456007,0.2076371157442001,white
-0.3568727996340605,0.09233626802523309,-0.6078875583717402,1.544125073994002,-0.21599876065243184,0.8434802297221541,0.8855306558867376,1.3067116558765284,-0.5367591021195876,-0.10921410826716724,-1.0991590303469998,0.20933594220699128,white
-0.2928913404036758,-0.041601868765831634,0.06469119387107444,-0.4215687367042004,-0.33912651957057766,-0.6978446796659366,0.24791895330843788,-0.4333044163275348,0.7099491126690695,-0.35891681188813507,0.26857776834614594,-0.9365268254256169,white
-0.3961323252000785,-0.4279500743965279,-0.6197136997697066,-0.5518895033694187,0.0679443823917818,0.30076298301366067,0.6915026291740456,-0.002923959398018372,0.7647356950182427,-0.06411968112396638,-0.862157310860682,0.2078253113937905,white
-0.5758441576230907,-0.6713994052042558,0.36851461427648846,0.3494509475423386,-0.21837682441696088,0.6090352541329795,0.5709693541084672,0.021028506176605455,-0.12526447377743644,-0.6657305218392628,-0.704175516833518,1.3546301148188225,white
0.14499315469622698,-0.7637478211143455,-0.21717202554691997,-0.9227645329522891,-0.6004123538603527,0.48159076928930244,0.6671284501923258,-0.734042952742145,-0.3960631770340187,0.15600192620795428,0.540183707757568,1.352935034873971,white
-0.33084022869446994,-1.3175208829754161,-0.07450501085021832,1.0679926527257222,-0.10906680704934715,0.13448168198045868,0.18013500751356537,-0.0021252572097987255,-0.6012259679909172,-0.3089200803237478,-0.37944478355324024,0.2082255232401427,white
-0.47891176649776046,1.7282287722488865,-0.1951950328783601,-0.5144534861229672,0.5482949728477112,-0.46991529284317385,-0.7080718568596784,0.7127438629369424,0.7328425546323011,1.910134296558402,-0.2658622245287949,0.20818989823156384,red
0.4770015675892057,-0.9065755756587279,0.34205783658916056,0.5655134890839733,-0.7795023437790789,-0.678689006501427,-0.43254023515313095,-0.7412717336071831,-1.42481008774792,-1.0251831195390553,0.7768667002258158,0.20617259167321392,white
-1.0927653494441816,1.1205611640723077,-0.9452642712720368,-0.4948809885525101,-0.22800536178604205,0.966652400139928,0.589813328596603,-0.4172334247062619,0.43240668026180074,-1.7482993438621812,-0.47005574394864263,-0.9358799716996191,white
1.2711807632953946,0.6288235258592227,2.3982182874539335,-0.15318044728750035,8.731334888794478,-1.3082475810455407,-1.6819390687590083,0.5831277679469121,-2.3451102345009733,0.5847965370176612,-1.2715897382907226,-0.9374124058758315,red
-0.7457237641631167,1.5403502148802137,-1.1416925991547193,-1.06778616925652,0.6806400365406643,-0.6679381031760426,-0.3943144961625639,-0.4287058418015871,0.8586566532092308,0.14614442227080213,-0.4520024828502484,-0.9366805998422856,red
-0.6296870837085522,0.21819682073839436,0.05872960282361819,1.1724618787587135,-0.2685135302345593,0.1651272830202241,0.8989778408277705,0.9968964316431896,-0.48417826462907215,-0.2584314297622785,-0.5820295153101155,-0.9367238435802258,white
-0.45210991459629357,1.9915257171333671,-1.823365382501802,-0.6134595239219798,0.9756169873031677,-0.053132363943181646,-1.6997020360123825,0.5194939531960728,0.9415965630094261,1.022359771531629,0.052098327637133846,0.208582553780671,red
0.1754643752338435,-0.9639226283322614,1.2890450894551557,-0.9952646159107427,-0.11641304205007458,0.29650762785494805,0.3976981383261438,-0.11559772834406007,-0.1486996626990853,0.12091038847777272,-0.5846095813082222,0.20899095417543487,white
3.4777380579859933,1.2871682727129976,2.04291353997883,-0.7141241476604062,0.5260704298381663,-2.374219152610587,-1.9872380350512402,1.5545365603922303,-1.3237374261650068,0.7248111304546698,-1.35782340538614,-0.9354771712106007,red
0.521625344997436,1.6181606821584977,0.012153810993869252,-0.8172430647896538,0.06942969481535899,-0.9625223373843745,0.5323593021947932,0.40544936404631327,-0.09064287047636904,-0.12249120904157063,-1.156915442016626,-0.9374132930840868,white
-0.5027194552635904,-1.112561504772797,0.16534831817016932,-1.0558022080632792,0.020908599590963695,-0.1018766423863604,0.8787429992980761,-0.29313429558184373,1.765487705082088,1.7290083433219343,-0.09725053187555946,0.210501753429324,white
-0.5288705829009734,-1.0468430584287933,0.06125067556006977,-0.787950525148925,-0.3667292180164099,0.920488150896757,0.4576370390003839,-1.2911228195451072,-0.4215283618571119,-0.5714712304564321,0.7913645411329646,0.20770449219592826,white
2.253651722891605,0.020596596235267994,1.09224418933015,-0.7883574227989376,0.6332519296370354,-2.62377959230249,-1.4634461548912094,1.4283627624899684,-0.8561786182325593,1.2220785746052036,-0.7753167754761867,0.20604938019143385,red
-0.22997055622496412,-0.015910266819737562,-0.6038196801062535,1.0166328070930215,-0.30105174685825503,-0.4875667972504189,0.7639426302905046,0.7625486985546792,0.5102667212879098,0.03987517981500888,-0.9237583114738006,0.20627559307598595,white
-0.24958275015753636,-0.510135026519726,-0.050896375081694506,0.6446629898096982,-0.13658905167379082,0.35246214897293593,0.6741639635787703,0.2691126110793229,0.7289302692741112,0.6737222367258308,-0.9437150800242755,0.2088504223435099,white
0.05535757181101165,-0.4776635662104872,-0.5258970453330644,0.09910876527280979,-0.5326342449945741,0.5962064931932065,0.40469895045039755,-0.4097364406956751,0.1368485728233309,-0.5571387940924987,0.6440327922826097,0.2065003053861671,white
-0.7077118093260751,0.31364377548966305,-0.5466172671666705,1.5472579604189791,-0.6362814265304725,0.2432402604137961,0.4353436474897645,0.4156749917810061,-0.8881860985478347,-1.0717373798974719,-0.06679036970384644,-0.9381568254116096,white
-0.39899167986109085,-0.6056730165211699,-0.45427760168442805,-0.9040841531126576,-0.6263180170784001,0.3218109984623468,0.594404720518476,-1.343025014495146,-0.6113765811436374,-0.19239010645621987,0.49849089710218797,0.20752387795399216,white
-0.4023072011280271,-0.4924555308018467,-0.007828070788691577,0.6521261530594178,-0.13634188610606301,0.8055426242826847,0.7627934298833204,-0.4639192179482999,-1.309523120350903,-1.2084704479921857,0.20183639177167084,-0.9371002808637177,white
-0.6497697175650914,-0.9413976407839688,-0.23907010988752472,-1.0101248833229144,-0.5056785407676694,0.4195158935026666,0.4686761379619345,-0.39841609019513535,0.18684858795133663,-0.11886871010935185,-0.5385374637982863,-0.9363013344574656,white
-0.5506045498050335,-0.6458945620356171,-0.275707658862936,-0.9756309515087234,-0.12300317885111445,1.3100086348660525,0.7460755368340457,-1.1315715267653972,0.44445513402217024,-1.1759070717970421,0.6663784628174378,0.20787078670642645,white
0.554123642318028,-0.032651582593750006,1.2972576660380046,-0.6431134700523821,0.3688746918922639,-0.7969467126953392,-0.8025494561683995,1.2208093635172355,-0.8039659194673108,4.221440897168317,-1.1942838916501466,0.20801991309601056,red
-1.2531942721400258,1.0688520595812439,-0.600635105683805,-0.49169094002800584,-0.5657131324700413,-0.47323525256394666,-0.08729458343604501,-1.3012796106369653,0.45462727079472665,-0.9599914516861245,1.106583421067012,-0.9368156307168942,white
0.14404593258703924,-0.369341833323487,1.1273850571133244,0.8656150712209735,-0.3729503630683776,0.3090441569131926,0.6329587747905759,0.1297496319827713,-0.7975699326649299,-0.332744759087893,0.42610933811219565,-0.9397035435230585,white
-1.2820437275282597,-0.7142613969904655,-0.04812903213490956,-0.07759072963176322,-0.5100926228185265,1.6359285868686988,0.7602371914852494,-0.5160431442875459,2.3246570965617153,0.7777394043211974,-0.8830714544985112,1.352005518862028,white
-0.41036913113518425,-0.8338667658484694,0.02742993963434412,1.190599729780041,-0.2598353277189787,0.4186503688798526,0.4460577912019825,0.725556319154051,-0.3028480607981939,0.5174839419471937,-0.10838495746798354,1.3536317140606,white
0.15975425791870196,0.05623429104461297,0.23764634716066274,-0.6854114156858423,-0.5819971498525309,-0.7288307575043589,0.09664560316067461,-0.8484236858432004,0.19519139310321154,0.23870123532000032,0.4393912233976197,1.3516344060216614,white
-0.30357362888688744,-0.2188182004767012,-0.1396756934289093,0.21364910511795998,0.06727045378830177,-0.32370895453648035,0.8607176022101702,-0.0705823084648334,-0.8212530489536376,-0.414277328786061,-0.8612443165270809,0.20735173664656967,white
1.009994965170156,-0.25215312457573574,1.380340972894479,0.8744852221464671,-0.08246213119722748,-0.31275269406263445,-0.8031891366898285,1.1583563451824885,-0.6589901474762445,2.1074881373371963,-0.26781932808648845,0.20867426335895395,white
-0.10567854608742905,-0.6103093269939641,0.07402235616420588,-0.8281774561931188,-0.28733937157762485,0.9534180203356011,0.7419828873113412,-1.0342778576878215,-0.4898032421125228,-0.888257723143987,0.6132300001038813,-0.9368512256356643,white
0.07125620223983375,0.172780746499466,-0.5852572325351533,0.91521488471304,-0.6233798442521661,0.2490544861040067,0.7516251345144398,0.20659699217947466,-1.5003295587895618,-0.8139038027073111,-0.36160407722866134,-0.938147833426093,white
0.38560791829985375,-1.0540384061909054,0.1037068112429036,-1.1633758291580263,-0.4415737047135362,-0.9902539377971493,-0.39211595150543677,-0.6450187406136624,0.1324496173082417,-0.4489859251673147,0.5562892994874047,0.2077415679638129,white
-0.5208792404117203,-1.098481105927965,-0.08377915264641969,-0.9495894440557014,-0.008505127872830642,0.6488208758214743,1.2005080539334567,0.4546713669223741,1.299112195605648,-0.6971438203729685,-0.9292627545852912,-0.9364777812226429,white
