fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.4087200164794922,-0.4878545999526977,0.6542947292327881,0.6992543935775757,0.4344910383224487,-1.1276488304138184,0.1762304306030273,-0.2987771034240722,0.8649427890777588,0.5179755687713623,1.147006273269653,1.4878802299499512
2.5273349285125732,0.5557222366333008,-0.0518023967742919,-0.3840080499649048,1.3610113859176636,-0.2191669940948486,-0.7488877773284912,1.0372936725616455,-0.3423209190368652,0.1470837593078613,-0.758747935295105,-0.1472392082214355
0.7829325199127197,1.6955797672271729,-2.058186292648315,-0.3497457504272461,0.9536811113357544,-0.1262316703796386,-0.8503706455230713,0.8481583595275879,0.1451940536499023,0.2362351417541504,-0.8178929090499878,-1.9796594381332395
2.1319329738616943,3.047283887863159,-1.355759859085083,1.1906906366348269,0.689689040184021,-0.5641624927520752,-0.7636914253234863,2.031520128250122,1.9248318672180176,0.1697337627410888,-0.1381515264511108,-0.0562648773193359
0.1180434226989746,-1.0782103538513184,0.6284480094909668,-0.220444917678833,-0.5313708186149597,0.647979736328125,0.4352917671203613,-0.0971705913543701,1.4821295738220217,-0.9099887609481812,0.850398063659668,1.1819329261779783
-1.2952392101287842,0.900728702545166,-2.032184362411499,1.9609538316726685,0.7883619070053101,0.1784539222717285,0.3577909469604492,0.8382110595703125,0.1723630428314209,0.0997891426086425,-1.1397473812103271,-0.0901174545288086
-0.3078505992889404,-0.3555895090103149,-0.301807165145874,0.5604840517044067,0.2681518793106079,-0.2692399024963379,-0.1114399433135986,-0.9517297744750975,-0.2382729053497314,0.5741779804229736,1.56172513961792,0.5740699768066406
0.3849654197692871,0.2723197937011719,0.0240821838378906,-0.2336359024047851,0.7258557081222534,1.0240206718444824,0.3837780952453613,0.381343126296997,0.9167585372924804,2.746584415435791,0.2806048393249511,0.5589656829833984
-0.5807929039001465,0.5776071548461914,-1.1749712228775024,0.7245105504989624,-0.1912999153137207,-0.4935963153839111,0.4556202888488769,0.2184066772460937,1.4739809036254885,-0.5241299867630005,-0.0118365287780761,-1.2711992263793943
0.803703784942627,0.9779245853424072,-1.3515626192092896,0.6741663217544556,3.1010594367980957,-0.7206480503082275,-1.403984546661377,1.101982355117798,0.1412303447723388,1.6337156295776367,0.1475751399993896,-0.7027225494384766
-0.3139538764953613,-0.9918917417526244,-0.8927677869796753,1.173385739326477,-0.1094998121261596,0.3572907447814941,0.4581718444824219,0.741004228591919,1.9087514877319336,-1.0970149040222168,-0.3052695989608764,-0.2582759857177734
