0,1,2,3,4,5,6,7,8,9,10,11,12
-0.4087200164794922,-0.48785459995269775,0.6542947292327881,0.6992543935775757,0.43449103832244873,-1.1276488304138184,0.17623043060302734,-0.29877710342407227,0.8649427890777588,0.5179755687713623,1.1470062732696533,1.4878802299499512,1.0
2.5273349285125732,0.5557222366333008,-0.05180239677429199,-0.3840080499649048,1.3610113859176636,-0.21916699409484863,-0.7488877773284912,1.0372936725616455,-0.34232091903686523,0.14708375930786133,-0.758747935295105,-0.14723920822143555,0.0
0.7829325199127197,1.6955797672271729,-2.0581862926483154,-0.3497457504272461,0.9536811113357544,-0.12623167037963867,-0.8503706455230713,0.8481583595275879,0.14519405364990234,0.2362351417541504,-0.8178929090499878,-1.9796594381332397,0.0
2.1319329738616943,3.047283887863159,-1.355759859085083,1.1906906366348267,0.689689040184021,-0.5641624927520752,-0.7636914253234863,2.031520128250122,1.9248318672180176,0.16973376274108887,-0.13815152645111084,-0.05626487731933594,0.0
0.11804342269897461,-1.0782103538513184,0.6284480094909668,-0.220444917678833,-0.5313708186149597,0.647979736328125,0.43529176712036133,-0.09717059135437012,1.4821295738220215,-0.9099887609481812,0.850398063659668,1.1819329261779785,1.0
-1.2952392101287842,0.900728702545166,-2.032184362411499,1.9609538316726685,0.7883619070053101,0.17845392227172852,0.3577909469604492,0.8382110595703125,0.1723630428314209,0.09978914260864258,-1.1397473812103271,-0.0901174545288086,1.0
-0.30785059928894043,-0.35558950901031494,-0.301807165145874,0.5604840517044067,0.2681518793106079,-0.2692399024963379,-0.11143994331359863,-0.9517297744750977,-0.23827290534973145,0.5741779804229736,1.56172513961792,0.5740699768066406,1.0
0.3849654197692871,0.2723197937011719,0.024082183837890625,-0.23363590240478516,0.7258557081222534,1.0240206718444824,0.38377809524536133,0.38134312629699707,0.9167585372924805,2.746584415435791,0.28060483932495117,0.5589656829833984,0.0
-0.5807929039001465,0.5776071548461914,-1.1749712228775024,0.7245105504989624,-0.1912999153137207,-0.49359631538391113,0.45562028884887695,0.21840667724609375,1.4739809036254883,-0.5241299867630005,-0.011836528778076172,-1.2711992263793945,1.0
0.803703784942627,0.9779245853424072,-1.3515626192092896,0.6741663217544556,3.1010594367980957,-0.7206480503082275,-1.403984546661377,1.1019823551177979,0.14123034477233887,1.6337156295776367,0.14757513999938965,-0.7027225494384766,0.0
-0.31395387649536133,-0.9918917417526245,-0.8927677869796753,1.173385739326477,-0.10949981212615967,0.35729074478149414,0.4581718444824219,0.741004228591919,1.9087514877319336,-1.0970149040222168,-0.30526959896087646,-0.25827598571777344,1.0
-0.08221721649169922,0.20180583000183105,0.865739107131958,1.780272126197815,-0.07108056545257568,0.8029475212097168,0.7285733222961426,1.1823115348815918,-0.013325929641723633,-1.3373353481292725,-0.28015244007110596,-1.270190715789795,1.0
1.0110728740692139,1.5816829204559326,-0.22933781147003174,0.3245807886123657,1.812510371208191,-1.3209846019744873,-1.8585718870162964,0.9703843593597412,0.5666024684906006,0.9641001224517822,0.5593016147613525,-0.39766573905944824,0.0
0.22095417976379395,2.097604990005493,-0.6158818006515503,-0.8027306795120239,5.523585319519043,0.9320077896118164,-0.25981736183166504,0.03175973892211914,0.7634763717651367,2.2034707069396973,-1.0556907653808594,-0.7197139263153076,0.0
-0.23209404945373535,-0.22087585926055908,0.4972555637359619,0.8726035356521606,0.23563098907470703,0.5658383369445801,0.2720332145690918,-0.67162024974823,-0.4842193126678467,-0.7915759086608887,1.003953456878662,0.2759685516357422,1.0
2.4884374141693115,1.4613010883331299,-0.029759645462036133,0.5509616136550903,1.4614015817642212,0.6976299285888672,-0.46630334854125977,1.9971206188201904,0.9380249977111816,1.0086612701416016,-0.21901583671569824,1.1573810577392578,0.0
-0.7872810363769531,0.3957083225250244,-1.0017156600952148,-1.0881764888763428,-0.04311227798461914,-0.5717771053314209,0.25046825408935547,-0.670210599899292,1.3351473808288574,-0.7906978130340576,-0.15708744525909424,0.3800506591796875,1.0
-0.30079197883605957,0.7046704292297363,1.8174147605895996,0.7996119260787964,5.496789932250977,-0.10905122756958008,0.4669637680053711,0.4938540458679199,0.23908019065856934,-0.9609520435333252,-0.5263403654098511,-1.075387716293335,1.0
-0.5019679069519043,0.2080519199371338,-0.1416642665863037,0.25570154190063477,1.3575016260147095,-0.3727231025695801,0.31070375442504883,-0.2563776969909668,1.3070812225341797,0.1141812801361084,0.2154688835144043,-1.0519013404846191,1.0
-0.34230518341064453,0.41478705406188965,0.6344194412231445,0.5396889448165894,0.7437363862991333,0.8445024490356445,0.7512679100036621,0.225020170211792,0.3851649761199951,-1.1728636026382446,-0.7650575637817383,-0.0587315559387207,1.0
0.6038670539855957,0.42435503005981445,-0.17872095108032227,1.516955018043518,-0.6100119948387146,0.792600154876709,0.6052341461181641,0.7033121585845947,0.3367927074432373,-0.7131869792938232,0.3508148193359375,0.2704148292541504,1.0
0.32338976860046387,0.9859106540679932,-0.9165621995925903,-0.13193893432617188,0.8864058256149292,-1.3989570140838623,-1.4227182865142822,1.0748424530029297,2.168524742126465,1.1292190551757812,-0.7565324306488037,-0.7356967926025391,0.0
0.3123962879180908,2.4665825366973877,-1.0673136711120605,-0.42929136753082275,5.612919807434082,-0.24304533004760742,-0.7221212387084961,0.884253740310669,0.9656062126159668,1.4303886890411377,-1.5539369583129883,-2.002164840698242,0.0
-0.126997709274292,0.16699481010437012,-0.2183302640914917,1.5127054452896118,0.15340065956115723,1.174863338470459,1.2635302543640137,0.8599934577941895,-0.5112278461456299,0.25160670280456543,-0.47878050804138184,-1.3365100622177124,1.0
1.2987730503082275,-0.8878036737442017,-0.09079647064208984,1.4063388109207153,-0.12884259223937988,0.43457698822021484,1.0788321495056152,0.8489727973937988,-0.6911194324493408,-1.1415752172470093,-0.019437074661254883,0.23644042015075684,1.0
-0.08841490745544434,1.4941861629486084,-0.5366764068603516,-0.23954439163208008,2.4225587844848633,0.1620469093322754,-0.8432328701019287,0.5347001552581787,1.3342170715332031,1.3367342948913574,0.15839719772338867,0.0144500732421875,0.0
2.0805795192718506,1.1798770427703857,0.4323594570159912,-0.18153893947601318,6.330193042755127,1.0684943199157715,0.7519359588623047,1.4381747245788574,0.2839062213897705,1.736480474472046,-0.34272778034210205,-0.683917760848999,0.0
-0.6860358715057373,-0.8639253973960876,0.836148738861084,-0.31407928466796875,1.6560324430465698,0.0747232437133789,0.43408775329589844,-0.955397367477417,0.7153635025024414,-1.3984968662261963,0.6134321689605713,-0.5308079719543457,1.0
2.5842130184173584,0.9855587482452393,2.7181315422058105,-0.3574012517929077,1.707908272743225,0.5637822151184082,0.6042923927307129,1.3375141620635986,-0.3534271717071533,2.9276676177978516,-0.015702009201049805,-0.7171978950500488,0.0
