fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-1.5107423227213133,-1.2457971436563333,-1.004850698953423,-0.964796456276756,-0.6729820244254929,0.35478400738910537,0.6432174467693569,-1.1571120698714172,1.2587612513652784,-0.2479283511327889,0.31285355923753555,0.3671003277407655
-0.10723957046991428,1.6213345657717,-1.9024897213075769,-0.08608951783319357,1.1070881983940903,-0.5235103990814264,-0.8495005180156054,0.4606988160251345,1.5972103977699217,-0.06632858953754553,-0.1522989530023388,0.307465490543394
-0.40806477622041465,0.6108545533757533,-1.1464366364150014,0.9149861614562029,-0.3020135664354151,0.1695213435671386,1.0157267576425821,0.6613335122071045,1.0599896050579225,-1.049093680319253,-0.9561325505557496,-1.0715754368407
3.1174282666885063,-1.4380727450499438,1.3240603742968646,-0.66756556486451,0.38620361097396816,-0.7178416577011802,-1.2378388118203534,1.3114292820026925,0.15789397773165598,1.6646704901196248,-0.9347352514631097,1.778912762000667
-0.14793112748665566,-0.4748816827390322,-0.8406506305455077,-0.7784378221830197,-0.3972020240131079,-0.34855504527400705,1.1023394082517761,-0.37002540057230754,1.369133901755175,0.28666848754545826,0.20915534465600094,1.0783950372039974
-0.8209655352677544,-0.22012891310375687,0.53495526277327,1.7317072457591534,-0.1786823383447601,1.0571133188396364,1.1117679101446323,1.2395954054006082,0.4343386243355416,-0.10156874139026903,-1.0430270165803952,0.5461591522699505
-2.296488712609958,0.3698589031421533,-1.0598766904014922,-0.5432502310073394,-0.9342427572152004,-0.6577106465205924,-0.7381461100315454,-2.234376995518855,2.086994681627012,-0.1646015253272347,1.8506456632417345,1.3175860746818415
-0.6637737634771068,-1.4171394750563175,-0.2967894919533655,1.3211452164879953,-0.40010874856618084,-0.142559754281031,0.5763992606652454,0.9819317211875351,-0.6557437648883666,-0.9536441620067774,-1.5444064964369828,1.609259722122493
-1.7339639840994054,0.20862255177721772,-0.48936104809428055,-0.6645894321904156,-0.5266330364797156,1.1454753646197158,0.48274525773281557,-1.7812849587154527,1.1650593526364537,-0.4844668383496858,2.089224889488529,0.723705918772904
2.6142389624218754,0.43926519880483483,0.5430558248440995,-0.9493080384309023,0.35459938694709847,0.0682792332525549,-1.0577319084013608,1.1547387163928242,-0.7323264973951816,-0.44519789162817236,-0.5783059458905327,-1.314653671678116
-0.8472580831668745,0.3065110757236558,-1.623899583217152,-0.395195309730073,-0.7137827862258976,0.8392846452343387,0.14894558254377616,-1.4811495997025894,-0.6529133478733116,-1.0809679514499555,0.944825911210445,0.7719481014806656
48.07509538845498,70.18759011152738,265.78279747750014,-7.9142340703460095,1032.1019644211813,-50.04229129011173,-86.38684822438076,25.3355051841727,-134.18551898039723,293.1650463828816,-18.077503648684107,-31.879086398244496
-0.2504576902647171,-0.19075299515814173,0.49415549976653084,1.7781896122807426,-0.21444505950743248,0.6874857166179289,0.68800298422528,1.457850853395558,-1.815663318495089,-0.2849735644507928,-1.3546295421115764,-0.8476970247474975
-0.25928404866341553,-0.8698928353364669,0.12034775694450958,-1.1675795692151034,-0.429904592519224,0.214380583507541,-0.07443515962231254,-0.6377234673134778,0.5367135965951658,-0.3845856872300698,-0.3468821224419592,1.047953829639335
-0.49252171635068537,0.6657498302144733,-0.5273969059450847,0.124884969815313,-0.4258873260948005,-0.9821381728799026,-1.6712502993639793,-0.3255104566506042,0.8714953551811863,1.1220240038711309,1.4068895594736524,0.92556684916032
-0.6260732286158913,-0.2868849392057915,-0.7659730720775203,1.119088682441063,0.3116438046834831,0.39380293104896447,1.169528445391595,0.5366885481936358,0.8845378462985699,-1.0902769161011858,-1.2392785925043122,-1.5397030255612685
-0.42541526023428106,-0.8495099536421472,-0.15304348945505072,0.8532467836818326,-0.3426127604649984,0.988744138884706,0.909742380522147,0.22146347426586896,-0.568246859554377,-1.1325382604435759,-0.9259215969764233,-0.0524067691205546
-1.1503306843728303,-1.2005069453345514,-0.158325871563466,-1.4289822276397917,-0.5325408030990703,0.9102679883485666,0.6727104279683703,-0.6886251799353336,1.34317555182529,0.3769549148484893,-0.8492446507529174,0.15217420788231062
-0.2506316677764982,-0.4590748619123084,-0.36486769093418153,-0.5812843656869544,-0.5722739902487012,-0.5408403666162553,-0.31754782980222557,-0.9613685304693222,0.40137306846838955,-0.14694924694885683,1.4698038744164654,-1.1391626935760797
0.5089921867894553,0.8618457101573721,-0.8299270221759816,-0.6542964211598691,0.5062462923546883,0.07737117430016506,-0.562995851691908,0.7652852679637856,1.2834508408960317,0.5025377662589077,-0.41244237268830514,0.9280360756413305
2.71527910541104,4.110344230672295,37.74987024615572,0.9807063447467661,-3.7357098693912345,0.11257179937901793,0.22203402170317388,0.8901625456658758,-3.143523840435818,-1.1969192000382203,-0.005427861362594124,-3.510001054979505
1.0684768055887746,0.13351935913615398,0.3038909617203863,-0.9246185242731999,0.25962559952834957,-1.4705949956724083,-0.3686646744074856,1.1292351116519972,-0.21857073295002508,4.905933015367844,-0.13887443343794795,-0.5242127280272171
0.054052351493763175,-0.5744245803639251,0.26672515113635387,0.5565874650387466,0.18398611801649492,-0.09778860891041219,0.3826507891468212,-0.1962752859966476,-0.6345521957877156,-0.5097580217533585,-0.19197612998861777,0.8765545091892686
-0.6910637494564101,-0.2314522411459717,-0.5887898939011439,-0.40213185280551744,-0.15022718361201787,0.06015631737803435,0.6318638221179751,0.08525108048117264,1.7407264297157743,1.0856207221002547,0.42876595549506213,0.29172270368499137
0.23444216568023676,0.409373379499649,0.5658213565794858,-0.33731483335519746,6.313048509536339,-0.7033141459005714,-1.388683780023686,1.2537440891975673,-1.5405895580798707,4.293649005175732,-1.599089905191742,-1.0474946900637847
0.2351866458606054,-1.5472431091369632,-0.2571342991938905,-1.1527979538258173,-0.7913676196107907,-0.421409577489666,-0.33945659270284606,-1.266002411037233,-0.8255287931157289,-0.43600163676125636,0.9187954946500263,-0.33544784625283053
-0.3613025761447428,-0.21188900327558802,-0.4724780102925172,-1.1136846983556075,0.11422851319565269,-1.189916090585671,-1.794526679240744,0.05933082357973587,1.1558257333738697,0.8807089004930752,1.044873810929286,1.2534820826980537
-0.5245264038311894,-0.9247366515089191,0.0011412328316864374,-0.5597522662951745,-0.12560431334406447,1.2183894891363074,0.8164370562625607,-0.8762629470906353,0.400612103893111,-0.6083218805317785,-0.25000197106539623,1.167675160412648
0.5695139216442029,-0.8725893104040415,0.30886438398271254,-0.6929674357773092,-0.7799801510918134,-0.5684001937008253,0.33234094967051775,-0.6717369289352126,-0.18270838653442042,-0.01508540055935705,0.3533638822695439,-0.5064966038601786
-0.643563914022529,-0.808036312593163,0.6633475860120451,-1.0992219564799235,-0.4840668999871364,-0.3818961359892819,-0.05756277842426968,-1.6041275198756515,-0.25513003583926763,-0.8125366652693783,1.4473424075928205,0.4261589186522952
-0.13451221618033002,-1.4533480873431681,0.3454821487276302,1.8428407314901594,-0.6505265849756054,0.6383537846519772,0.5622412023135456,0.9767767763630089,-2.0627087089466833,-1.0396275116716462,-1.0876159956971099,1.3045247963729216
-1.2658424485733182,0.39104119455134545,-1.0571699256328695,-1.1381830162331676,-0.30490564528226205,-0.6856159634646553,0.026624779410809794,-0.5922314529955789,0.8784174277668542,-0.9321075404750621,-0.9231236236679154,-2.2635699330946273
1.0915871448204255,1.2036401935368968,-1.4340192737985165,-0.5307860689098751,0.5961662873499904,0.6412913083391645,-0.2426154706941191,1.2771756881015257,2.2230574490579365,0.679134220178154,-0.10561377220430722,0.09470816417572127
-0.6126332106141897,-0.7722097642049935,-0.07614529555090994,1.280805635689771,-0.29922872887352964,1.0559253856322648,0.864852391391858,0.673866223460036,-1.0995746413151233,-0.26758078501785126,-1.1367100003327377,0.7771637002603916
-0.8643309716783658,-0.41466731182707184,-0.8446245245722804,-1.263513780350254,-0.5045788231226144,-0.6356529589581577,-0.3498313083268558,-0.39402723744509033,1.4220750561637505,-0.005083973664658644,-1.058795106913759,-0.20025408114437288
-0.10014509443886394,-0.8992873083784668,-0.5307599034793045,1.3931477183430467,0.016522031796016134,1.1487129170345067,0.9493966210314719,0.6133739244586975,-0.9990700883574595,-0.6086506963209689,-0.4980059957517985,-0.15670575410226142
-0.45527189044500616,-1.04673662606758,-0.0658408880594435,-0.8352106584306646,-0.846603680320789,-0.08069932965518775,0.4156394478093201,-1.0282311158102564,0.1025690376169392,0.536854943958829,1.0881657252373127,0.46539055240131505
-0.5134835191488354,0.8249801120598991,1.8688904187586373,1.7500207107730252,0.10162954519902143,0.5114293118601408,1.0749959207134598,0.9254982071357486,-0.9061748367067666,-1.0303336548373545,-0.9014524890445963,-0.43624734005996985
-0.5729351365207528,0.1906834387680487,-0.5800518353642942,0.7796797668567647,-0.5768156738601331,0.8867161241913535,0.7379900400748166,-0.14935485409997443,-0.34438305813252185,0.544439630412383,-0.28939518537363534,-0.7721197054493724
-0.7298890056764534,-0.6865017983091798,0.09224799072048559,-0.5147983649678715,-0.31457108434121955,0.4832743640732113,0.8370249584540412,-0.8290499188558497,1.0992175328635063,1.018889921745976,0.3766640935513491,0.2249397174027653
-0.34931824574949943,1.2902316906694058,-2.043206834529703,-1.185084096856281,-0.7697874599710205,0.4212150788197901,-0.027284189881698222,-0.8272807388702936,-0.3037553991392652,-0.9194174665079536,-0.121006681867069,-0.6591011476639
-1.192322159623155,-0.22932460904829416,-0.5326339577507079,0.8349092335741937,-0.0026329957689732154,0.8207609838274479,0.49737255360457916,0.24242578309062954,0.7284670776367995,0.5246914812699319,-0.2707874504125359,0.22906085007578378
